date;state;country;recovered
2020-03-23;no;New Zealand;0.0
2020-03-23;no;Nicaragua;0.0
2020-03-23;no;Niger;0.0
2020-03-23;no;Nigeria;2.0
2020-03-23;no;North Macedonia;1.0
2020-03-23;no;Norway;1.0
2020-03-23;no;Oman;17.0
2020-03-23;no;Pakistan;18.0
2020-03-23;no;Panama;0.0
2020-03-23;no;Papua New Guinea;0.0
2020-03-23;no;Paraguay;0.0
2020-03-23;no;Peru;1.0
2020-03-23;no;Philippines;17.0
2020-03-23;no;Poland;1.0
2020-03-23;no;Portugal;5.0
2020-03-23;no;Qatar;33.0
2020-03-23;no;Romania;64.0
2020-03-23;no;Russia;16.0
2020-03-23;no;Rwanda;0.0
2020-03-23;no;Saint Kitts and Nevis;0.0
2020-03-23;no;Saint Lucia;0.0
2020-03-23;no;Saint Vincent and the Grenadines;0.0
2020-03-23;no;San Marino;4.0
2020-03-23;no;Sao Tome and Principe;0.0
2020-03-23;no;Saudi Arabia;16.0
2020-03-23;no;Senegal;5.0
2020-03-23;no;Serbia;1.0
2020-03-23;no;Seychelles;0.0
2020-03-23;no;Sierra Leone;0.0
2020-03-23;no;Singapore;144.0
2020-03-23;no;Slovakia;7.0
2020-03-23;no;Slovenia;0.0
2020-03-23;no;Somalia;0.0
2020-03-23;no;South Africa;0.0
2020-03-23;no;South Sudan;0.0
2020-03-23;no;Spain;2575.0
2020-03-23;no;Sri Lanka;3.0
2020-03-23;no;Sudan;0.0
2020-03-23;no;Suriname;0.0
2020-03-23;no;Sweden;0.0
2020-03-23;no;Switzerland;131.0
2020-03-23;no;Syria;0.0
2020-03-23;no;Taiwan*;28.0
2020-03-23;no;Tajikistan;0.0
2020-03-23;no;Tanzania;0.0
2020-03-23;no;Thailand;44.0
2020-03-23;no;Timor-Leste;0.0
2020-03-23;no;Togo;1.0
2020-03-23;no;Trinidad and Tobago;1.0
2020-03-23;no;Tunisia;1.0
2020-03-23;no;Turkey;0.0
2020-03-23;no;US;178.0
2020-03-23;no;Uganda;0.0
2020-03-23;no;Ukraine;1.0
2020-03-23;no;United Arab Emirates;38.0
2020-03-23;no;United Kingdom;65.0
2020-03-23;no;Uruguay;0.0
2020-03-23;no;Uzbekistan;0.0
2020-03-23;no;Venezuela;15.0
2020-03-23;no;Vietnam;17.0
2020-03-23;no;West Bank and Gaza;17.0
2020-03-23;no;Western Sahara;0.0
2020-03-23;no;Yemen;0.0
2020-03-23;no;Zambia;0.0
2020-03-23;no;Zimbabwe;0.0
2020-03-24;Anguilla;United Kingdom;0.0
2020-03-24;Anhui;China;984.0
2020-03-24;Aruba;Netherlands;1.0
2020-03-24;Australian Capital Territory;Australia;0.0
2020-03-24;Beijing;China;401.0
2020-03-24;Bermuda;United Kingdom;0.0
2020-03-24;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-03-24;British Virgin Islands;United Kingdom;0.0
2020-03-24;Cayman Islands;United Kingdom;0.0
2020-03-24;Channel Islands;United Kingdom;0.0
2020-03-24;Chongqing;China;570.0
2020-03-24;Curacao;Netherlands;0.0
2020-03-24;Falkland Islands (Malvinas);United Kingdom;0.0
2020-03-24;Faroe Islands;Denmark;33.0
2020-03-24;French Guiana;France;6.0
2020-03-24;French Polynesia;France;0.0
2020-03-24;Fujian;China;295.0
2020-03-24;Gansu;China;119.0
2020-03-24;Gibraltar;United Kingdom;5.0
2020-03-24;Greenland;Denmark;2.0
2020-03-24;Guadeloupe;France;0.0
2020-03-24;Guangdong;China;1333.0
2020-03-24;Guangxi;China;250.0
2020-03-24;Guizhou;China;144.0
2020-03-24;Hainan;China;168.0
2020-03-24;Hebei;China;310.0
2020-03-24;Heilongjiang;China;468.0
2020-03-24;Henan;China;1250.0
2020-03-24;Hong Kong;China;101.0
2020-03-24;Hubei;China;60324.0
2020-03-24;Hunan;China;1014.0
2020-03-24;Inner Mongolia;China;74.0
2020-03-24;Isle of Man;United Kingdom;0.0
2020-03-24;Jiangsu;China;631.0
2020-03-24;Jiangxi;China;934.0
2020-03-24;Jilin;China;92.0
2020-03-24;Liaoning;China;124.0
2020-03-24;Macau;China;10.0
2020-03-24;Martinique;France;0.0
2020-03-24;Mayotte;France;0.0
2020-03-24;Montserrat;United Kingdom;0.0
2020-03-24;New Caledonia;France;0.0
2020-03-24;New South Wales;Australia;4.0
2020-03-24;Ningxia;China;75.0
2020-03-24;Northern Territory;Australia;0.0
2020-03-24;Qinghai;China;18.0
2020-03-24;Queensland;Australia;8.0
2020-03-24;Reunion;France;1.0
2020-03-24;Saint Barthelemy;France;0.0
2020-03-24;Saint Pierre and Miquelon;France;0.0
2020-03-24;Shaanxi;China;240.0
2020-03-24;Shandong;China;752.0
2020-03-24;Shanghai;China;330.0
2020-03-24;Shanxi;China;133.0
2020-03-24;Sichuan;China;536.0
2020-03-24;Sint Maarten;Netherlands;0.0
2020-03-24;South Australia;Australia;3.0
2020-03-24;St Martin;France;0.0
2020-03-24;Tasmania;Australia;3.0
2020-03-24;Tianjin;China;133.0
2020-03-24;Tibet;China;1.0
2020-03-24;Turks and Caicos Islands;United Kingdom;0.0
2020-03-24;Victoria;Australia;97.0
2020-03-24;Western Australia;Australia;0.0
2020-03-24;Xinjiang;China;73.0
2020-03-24;Yunnan;China;172.0
2020-03-24;Zhejiang;China;1221.0
2020-03-24;no;Afghanistan;1.0
2020-03-24;no;Albania;10.0
2020-03-24;no;Algeria;24.0
2020-03-24;no;Andorra;1.0
2020-03-24;no;Angola;0.0
2020-03-24;no;Antigua and Barbuda;0.0
2020-03-24;no;Argentina;52.0
2020-03-24;no;Armenia;14.0
2020-03-24;no;Austria;9.0
2020-03-24;no;Azerbaijan;10.0
2020-03-24;no;Bahamas;1.0
2020-03-24;no;Bahrain;177.0
2020-03-24;no;Bangladesh;5.0
2020-03-24;no;Barbados;0.0
2020-03-24;no;Belarus;22.0
2020-03-24;no;Belgium;461.0
2020-03-24;no;Belize;0.0
2020-03-24;no;Benin;0.0
2020-03-24;no;Bhutan;0.0
2020-03-24;no;Bolivia;0.0
2020-03-24;no;Bosnia and Herzegovina;2.0
2020-03-24;no;Botswana;0.0
2020-03-24;no;Brazil;2.0
2020-03-24;no;Brunei;2.0
2020-03-24;no;Bulgaria;3.0
2020-03-24;no;Burkina Faso;7.0
2020-03-24;no;Burma;0.0
2020-03-24;no;Burundi;0.0
2020-03-24;no;Cabo Verde;0.0
2020-03-24;no;Cambodia;4.0
2020-03-24;no;Cameroon;0.0
2020-03-24;no;Canada;110.0
2020-03-24;no;Central African Republic;0.0
2020-03-24;no;Chad;0.0
2020-03-24;no;Chile;17.0
2020-03-24;no;Colombia;6.0
2020-03-24;no;Comoros;0.0
2020-03-24;no;Congo (Brazzaville);0.0
2020-03-24;no;Congo (Kinshasa);0.0
2020-03-24;no;Costa Rica;2.0
2020-03-24;no;Cote d'Ivoire;2.0
2020-03-24;no;Croatia;5.0
2020-03-24;no;Cuba;1.0
2020-03-24;no;Cyprus;3.0
2020-03-24;no;Czechia;10.0
2020-03-24;no;Denmark;1.0
2020-03-24;no;Diamond Princess;325.0
2020-03-24;no;Djibouti;0.0
2020-03-24;no;Dominica;0.0
2020-03-24;no;Dominican Republic;3.0
2020-03-24;no;Ecuador;3.0
2020-03-24;no;Egypt;80.0
2020-03-24;no;El Salvador;0.0
2020-03-24;no;Equatorial Guinea;0.0
2020-03-24;no;Eritrea;0.0
2020-03-24;no;Estonia;7.0
2020-03-24;no;Eswatini;0.0
2020-03-24;no;Ethiopia;0.0
2020-03-24;no;Fiji;0.0
2020-03-24;no;Finland;10.0
2020-03-24;no;France;3243.0
2020-03-24;no;Gabon;0.0
2020-03-24;no;Gambia;0.0
2020-03-24;no;Georgia;9.0
2020-03-24;no;Germany;3243.0
2020-03-24;no;Ghana;0.0
2020-03-24;no;Greece;29.0
2020-03-24;no;Grenada;0.0
2020-03-24;no;Guatemala;0.0
2020-03-24;no;Guinea;0.0
2020-03-24;no;Guinea-Bissau;0.0
2020-03-24;no;Guyana;0.0
2020-03-24;no;Haiti;0.0
2020-03-24;no;Holy See;0.0
2020-03-24;no;Honduras;0.0
2020-03-24;no;Hungary;21.0
2020-03-24;no;Iceland;51.0
2020-03-24;no;India;40.0
2020-03-24;no;Indonesia;30.0
2020-03-24;no;Iran;8913.0
2020-03-24;no;Iraq;75.0
2020-03-24;no;Ireland;5.0
2020-03-24;no;Israel;53.0
2020-03-24;no;Italy;8326.0
2020-03-24;no;Jamaica;2.0
2020-03-24;no;Japan;285.0
2020-03-24;no;Jordan;1.0
2020-03-24;no;Kazakhstan;0.0
2020-03-24;no;Kenya;0.0
2020-03-24;no;Korea, South;3507.0
2020-03-24;no;Kosovo;0.0
2020-03-24;no;Kuwait;39.0
2020-03-24;no;Kyrgyzstan;0.0
2020-03-24;no;Laos;0.0
2020-03-24;no;Latvia;1.0
2020-03-24;no;Lebanon;8.0
2020-03-24;no;Lesotho;0.0
2020-03-24;no;Liberia;0.0
2020-03-24;no;Libya;0.0
2020-03-24;no;Liechtenstein;7.0
2020-03-24;no;Lithuania;1.0
2020-03-24;no;Luxembourg;6.0
2020-03-24;no;MS Zaandam;0.0
2020-03-24;no;Madagascar;0.0
2020-03-24;no;Malawi;0.0
2020-03-24;no;Malaysia;183.0
2020-03-24;no;Maldives;5.0
2020-03-24;no;Mali;0.0
2020-03-24;no;Malta;2.0
2020-03-24;no;Mauritania;0.0
2020-03-24;no;Mauritius;0.0
2020-03-24;no;Mexico;4.0
2020-03-24;no;Moldova;2.0
2020-03-24;no;Monaco;1.0
2020-03-24;no;Mongolia;0.0
2020-03-24;no;Montenegro;0.0
2020-03-24;no;Morocco;6.0
2020-03-24;no;Mozambique;0.0
2020-03-24;no;Namibia;2.0
2020-03-24;no;Nepal;1.0
2020-03-24;no;Netherlands;0.0
2020-03-24;no;New Zealand;12.0
2020-03-24;no;Nicaragua;0.0
2020-03-24;no;Niger;0.0
2020-03-24;no;Nigeria;2.0
2020-03-24;no;North Macedonia;1.0
2020-03-24;no;Norway;6.0
2020-03-24;no;Oman;17.0
2020-03-24;no;Pakistan;21.0
2020-03-24;no;Panama;1.0
2020-03-24;no;Papua New Guinea;0.0
2020-03-24;no;Paraguay;0.0
2020-03-24;no;Peru;1.0
2020-03-24;no;Philippines;20.0
2020-03-24;no;Poland;1.0
2020-03-24;no;Portugal;22.0
2020-03-24;no;Qatar;41.0
2020-03-24;no;Romania;79.0
2020-03-24;no;Russia;22.0
2020-03-24;no;Rwanda;0.0
2020-03-24;no;Saint Kitts and Nevis;0.0
2020-03-24;no;Saint Lucia;0.0
2020-03-24;no;Saint Vincent and the Grenadines;0.0
2020-03-24;no;San Marino;4.0
2020-03-24;no;Sao Tome and Principe;0.0
2020-03-24;no;Saudi Arabia;28.0
2020-03-24;no;Senegal;8.0
2020-03-24;no;Serbia;15.0
2020-03-24;no;Seychelles;0.0
2020-03-24;no;Sierra Leone;0.0
2020-03-24;no;Singapore;156.0
2020-03-24;no;Slovakia;7.0
2020-03-24;no;Slovenia;0.0
2020-03-24;no;Somalia;0.0
2020-03-24;no;South Africa;4.0
2020-03-24;no;South Sudan;0.0
2020-03-24;no;Spain;3794.0
2020-03-24;no;Sri Lanka;2.0
2020-03-24;no;Sudan;0.0
2020-03-24;no;Suriname;0.0
2020-03-24;no;Sweden;0.0
2020-03-24;no;Switzerland;131.0
2020-03-24;no;Syria;0.0
2020-03-24;no;Taiwan*;29.0
2020-03-24;no;Tajikistan;0.0
2020-03-24;no;Tanzania;0.0
2020-03-24;no;Thailand;52.0
2020-03-24;no;Timor-Leste;0.0
2020-03-24;no;Togo;1.0
2020-03-24;no;Trinidad and Tobago;0.0
2020-03-24;no;Tunisia;1.0
2020-03-24;no;Turkey;0.0
2020-03-24;no;US;348.0
2020-03-24;no;Uganda;0.0
2020-03-24;no;Ukraine;1.0
2020-03-24;no;United Arab Emirates;45.0
2020-03-24;no;United Kingdom;135.0
2020-03-24;no;Uruguay;0.0
2020-03-24;no;Uzbekistan;0.0
2020-03-24;no;Venezuela;15.0
2020-03-24;no;Vietnam;17.0
2020-03-24;no;West Bank and Gaza;17.0
2020-03-24;no;Western Sahara;0.0
2020-03-24;no;Yemen;0.0
2020-03-24;no;Zambia;0.0
2020-03-24;no;Zimbabwe;0.0
2020-03-25;Anguilla;United Kingdom;0.0
2020-03-25;Anhui;China;984.0
2020-03-25;Aruba;Netherlands;1.0
2020-03-25;Australian Capital Territory;Australia;0.0
2020-03-25;Beijing;China;403.0
2020-03-25;Bermuda;United Kingdom;0.0
2020-03-25;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-03-25;British Virgin Islands;United Kingdom;0.0
2020-03-25;Cayman Islands;United Kingdom;0.0
2020-03-25;Channel Islands;United Kingdom;0.0
2020-03-25;Chongqing;China;570.0
2020-03-25;Curacao;Netherlands;0.0
2020-03-25;Falkland Islands (Malvinas);United Kingdom;0.0
2020-03-25;Faroe Islands;Denmark;38.0
2020-03-25;French Guiana;France;6.0
2020-03-25;French Polynesia;France;0.0
2020-03-25;Fujian;China;295.0
2020-03-25;Gansu;China;119.0
2020-03-25;Gibraltar;United Kingdom;5.0
2020-03-25;Greenland;Denmark;2.0
2020-03-25;Guadeloupe;France;0.0
2020-03-25;Guangdong;China;1336.0
2020-03-25;Guangxi;China;250.0
2020-03-25;Guizhou;China;144.0
2020-03-25;Hainan;China;168.0
2020-03-25;Hebei;China;310.0
2020-03-25;Heilongjiang;China;468.0
2020-03-25;Henan;China;1250.0
2020-03-25;Hong Kong;China;102.0
2020-03-25;Hubei;China;60811.0
2020-03-25;Hunan;China;1014.0
2020-03-25;Inner Mongolia;China;74.0
2020-03-25;Isle of Man;United Kingdom;0.0
2020-03-25;Jiangsu;China;631.0
2020-03-25;Jiangxi;China;934.0
2020-03-25;Jilin;China;92.0
2020-03-25;Liaoning;China;124.0
2020-03-25;Macau;China;10.0
2020-03-25;Martinique;France;0.0
2020-03-25;Mayotte;France;0.0
2020-03-25;Montserrat;United Kingdom;0.0
2020-03-25;New Caledonia;France;0.0
2020-03-25;New South Wales;Australia;4.0
2020-03-25;Ningxia;China;75.0
2020-03-25;Northern Territory;Australia;0.0
2020-03-25;Qinghai;China;18.0
2020-03-25;Queensland;Australia;8.0
2020-03-25;Reunion;France;1.0
2020-03-25;Saint Barthelemy;France;0.0
2020-03-25;Saint Pierre and Miquelon;France;0.0
2020-03-25;Shaanxi;China;240.0
2020-03-25;Shandong;China;752.0
2020-03-25;Shanghai;China;330.0
2020-03-25;Shanxi;China;133.0
2020-03-25;Sichuan;China;536.0
2020-03-25;Sint Maarten;Netherlands;0.0
2020-03-25;South Australia;Australia;6.0
2020-03-25;St Martin;France;0.0
2020-03-25;Tasmania;Australia;3.0
2020-03-25;Tianjin;China;133.0
2020-03-25;Tibet;China;1.0
2020-03-25;Turks and Caicos Islands;United Kingdom;0.0
2020-03-25;Victoria;Australia;97.0
2020-03-25;Western Australia;Australia;1.0
2020-03-25;Xinjiang;China;73.0
2020-03-25;Yunnan;China;172.0
2020-03-25;Zhejiang;China;1221.0
2020-03-25;no;Afghanistan;2.0
2020-03-25;no;Albania;17.0
2020-03-25;no;Algeria;65.0
2020-03-25;no;Andorra;1.0
2020-03-25;no;Angola;0.0
2020-03-25;no;Antigua and Barbuda;0.0
2020-03-25;no;Argentina;52.0
2020-03-25;no;Armenia;16.0
2020-03-25;no;Austria;9.0
2020-03-25;no;Azerbaijan;10.0
2020-03-25;no;Bahamas;1.0
2020-03-25;no;Bahrain;177.0
2020-03-25;no;Bangladesh;7.0
2020-03-25;no;Barbados;0.0
2020-03-25;no;Belarus;29.0
2020-03-25;no;Belgium;547.0
2020-03-25;no;Belize;0.0
2020-03-25;no;Benin;0.0
2020-03-25;no;Bhutan;0.0
2020-03-25;no;Bolivia;0.0
2020-03-25;no;Bosnia and Herzegovina;2.0
2020-03-25;no;Botswana;0.0
2020-03-25;no;Brazil;2.0
2020-03-25;no;Brunei;2.0
2020-03-25;no;Bulgaria;4.0
2020-03-25;no;Burkina Faso;10.0
2020-03-25;no;Burma;0.0
2020-03-25;no;Burundi;0.0
2020-03-25;no;Cabo Verde;0.0
2020-03-25;no;Cambodia;10.0
2020-03-25;no;Cameroon;2.0
2020-03-25;no;Canada;183.0
2020-03-25;no;Central African Republic;0.0
2020-03-25;no;Chad;0.0
2020-03-25;no;Chile;22.0
2020-03-25;no;Colombia;8.0
2020-03-25;no;Comoros;0.0
2020-03-25;no;Congo (Brazzaville);0.0
2020-03-25;no;Congo (Kinshasa);0.0
2020-03-25;no;Costa Rica;2.0
2020-03-25;no;Cote d'Ivoire;3.0
2020-03-25;no;Croatia;22.0
2020-03-25;no;Cuba;1.0
2020-03-25;no;Cyprus;3.0
2020-03-25;no;Czechia;10.0
2020-03-25;no;Denmark;1.0
2020-03-25;no;Diamond Princess;587.0
2020-03-25;no;Djibouti;0.0
2020-03-25;no;Dominica;0.0
2020-03-25;no;Dominican Republic;3.0
2020-03-25;no;Ecuador;3.0
2020-03-25;no;Egypt;95.0
2020-03-25;no;El Salvador;0.0
2020-03-25;no;Equatorial Guinea;0.0
2020-03-25;no;Eritrea;0.0
2020-03-25;no;Estonia;8.0
2020-03-25;no;Eswatini;0.0
2020-03-25;no;Ethiopia;0.0
2020-03-25;no;Fiji;0.0
2020-03-25;no;Finland;10.0
2020-03-25;no;France;3900.0
2020-03-25;no;Gabon;0.0
2020-03-25;no;Gambia;0.0
2020-03-25;no;Georgia;10.0
2020-03-25;no;Germany;3547.0
2020-03-25;no;Ghana;0.0
2020-03-25;no;Greece;36.0
2020-03-25;no;Grenada;0.0
2020-03-25;no;Guatemala;4.0
2020-03-25;no;Guinea;0.0
2020-03-25;no;Guinea-Bissau;0.0
2020-03-25;no;Guyana;0.0
2020-03-25;no;Haiti;0.0
2020-03-25;no;Holy See;0.0
2020-03-25;no;Honduras;0.0
2020-03-25;no;Hungary;21.0
2020-03-25;no;Iceland;56.0
2020-03-25;no;India;43.0
2020-03-25;no;Indonesia;31.0
2020-03-25;no;Iran;9625.0
2020-03-25;no;Iraq;103.0
2020-03-25;no;Ireland;5.0
2020-03-25;no;Israel;58.0
2020-03-25;no;Italy;9362.0
2020-03-25;no;Jamaica;2.0
2020-03-25;no;Japan;310.0
2020-03-25;no;Jordan;1.0
2020-03-25;no;Kazakhstan;0.0
2020-03-25;no;Kenya;1.0
2020-03-25;no;Korea, South;3730.0
2020-03-25;no;Kosovo;0.0
2020-03-25;no;Kuwait;43.0
2020-03-25;no;Kyrgyzstan;0.0
2020-03-25;no;Laos;0.0
2020-03-25;no;Latvia;1.0
2020-03-25;no;Lebanon;20.0
2020-03-25;no;Lesotho;0.0
2020-03-25;no;Liberia;0.0
2020-03-25;no;Libya;0.0
2020-03-25;no;Liechtenstein;7.0
2020-03-25;no;Lithuania;1.0
2020-03-25;no;Luxembourg;6.0
2020-03-25;no;MS Zaandam;0.0
2020-03-25;no;Madagascar;0.0
2020-03-25;no;Malawi;0.0
2020-03-25;no;Malaysia;199.0
2020-03-25;no;Maldives;8.0
2020-03-25;no;Mali;0.0
2020-03-25;no;Malta;2.0
2020-03-25;no;Mauritania;0.0
2020-03-25;no;Mauritius;0.0
2020-03-25;no;Mexico;4.0
2020-03-25;no;Moldova;2.0
2020-03-25;no;Monaco;1.0
2020-03-25;no;Mongolia;0.0
2020-03-25;no;Montenegro;0.0
2020-03-25;no;Morocco;7.0
2020-03-25;no;Mozambique;0.0
2020-03-25;no;Namibia;2.0
2020-03-25;no;Nepal;1.0
2020-03-25;no;Netherlands;0.0
2020-03-25;no;New Zealand;22.0
2020-03-25;no;Nicaragua;0.0
2020-03-25;no;Niger;0.0
2020-03-25;no;Nigeria;2.0
2020-03-25;no;North Macedonia;1.0
2020-03-25;no;Norway;6.0
2020-03-25;no;Oman;17.0
2020-03-25;no;Pakistan;21.0
2020-03-25;no;Panama;1.0
2020-03-25;no;Papua New Guinea;0.0
2020-03-25;no;Paraguay;0.0
2020-03-25;no;Peru;1.0
2020-03-25;no;Philippines;26.0
2020-03-25;no;Poland;7.0
2020-03-25;no;Portugal;22.0
2020-03-25;no;Qatar;41.0
2020-03-25;no;Romania;86.0
2020-03-25;no;Russia;29.0
2020-03-25;no;Rwanda;0.0
2020-03-25;no;Saint Kitts and Nevis;0.0
2020-03-25;no;Saint Lucia;0.0
2020-03-25;no;Saint Vincent and the Grenadines;0.0
2020-03-25;no;San Marino;4.0
2020-03-25;no;Sao Tome and Principe;0.0
2020-03-25;no;Saudi Arabia;29.0
2020-03-25;no;Senegal;9.0
2020-03-25;no;Serbia;15.0
2020-03-25;no;Seychelles;0.0
2020-03-25;no;Sierra Leone;0.0
2020-03-25;no;Singapore;160.0
2020-03-25;no;Slovakia;7.0
2020-03-25;no;Slovenia;10.0
2020-03-25;no;Somalia;0.0
2020-03-25;no;South Africa;12.0
2020-03-25;no;South Sudan;0.0
2020-03-25;no;Spain;5367.0
2020-03-25;no;Sri Lanka;3.0
2020-03-25;no;Sudan;0.0
2020-03-25;no;Suriname;0.0
2020-03-25;no;Sweden;0.0
2020-03-25;no;Switzerland;131.0
2020-03-25;no;Syria;0.0
2020-03-25;no;Taiwan*;29.0
2020-03-25;no;Tajikistan;0.0
2020-03-25;no;Tanzania;0.0
2020-03-25;no;Thailand;70.0
2020-03-25;no;Timor-Leste;0.0
2020-03-25;no;Togo;1.0
2020-03-25;no;Trinidad and Tobago;0.0
2020-03-25;no;Tunisia;2.0
2020-03-25;no;Turkey;26.0
2020-03-25;no;US;361.0
2020-03-25;no;Uganda;0.0
2020-03-25;no;Ukraine;1.0
2020-03-25;no;United Arab Emirates;52.0
2020-03-25;no;United Kingdom;135.0
2020-03-25;no;Uruguay;0.0
2020-03-25;no;Uzbekistan;0.0
2020-03-25;no;Venezuela;15.0
2020-03-25;no;Vietnam;17.0
2020-03-25;no;West Bank and Gaza;17.0
2020-03-25;no;Western Sahara;0.0
2020-03-25;no;Yemen;0.0
2020-03-25;no;Zambia;0.0
2020-03-25;no;Zimbabwe;0.0
2020-03-26;Anguilla;United Kingdom;0.0
2020-03-26;Anhui;China;984.0
2020-03-26;Aruba;Netherlands;1.0
2020-03-26;Australian Capital Territory;Australia;1.0
2020-03-26;Beijing;China;406.0
2020-03-26;Bermuda;United Kingdom;2.0
2020-03-26;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-03-26;British Virgin Islands;United Kingdom;0.0
2020-03-26;Cayman Islands;United Kingdom;0.0
2020-03-26;Channel Islands;United Kingdom;0.0
2020-03-26;Chongqing;China;570.0
2020-03-26;Curacao;Netherlands;2.0
2020-03-26;Falkland Islands (Malvinas);United Kingdom;0.0
2020-03-26;Faroe Islands;Denmark;47.0
2020-03-26;French Guiana;France;6.0
2020-03-26;French Polynesia;France;0.0
2020-03-26;Fujian;China;295.0
2020-03-26;Gansu;China;121.0
2020-03-26;Gibraltar;United Kingdom;13.0
2020-03-26;Greenland;Denmark;2.0
2020-03-26;Guadeloupe;France;0.0
2020-03-26;Guangdong;China;1336.0
2020-03-26;Guangxi;China;250.0
2020-03-26;Guizhou;China;144.0
2020-03-26;Hainan;China;168.0
2020-03-26;Hebei;China;310.0
2020-03-26;Heilongjiang;China;469.0
2020-03-26;Henan;China;1250.0
2020-03-26;Hong Kong;China;110.0
2020-03-26;Hubei;China;61201.0
2020-03-26;Hunan;China;1014.0
2020-03-26;Inner Mongolia;China;74.0
2020-03-26;Isle of Man;United Kingdom;0.0
2020-03-26;Jiangsu;China;631.0
2020-03-26;Jiangxi;China;934.0
2020-03-26;Jilin;China;92.0
2020-03-26;Liaoning;China;124.0
2020-03-26;Macau;China;10.0
2020-03-26;Martinique;France;0.0
2020-03-26;Mayotte;France;0.0
2020-03-26;Montserrat;United Kingdom;0.0
2020-03-26;New Caledonia;France;0.0
2020-03-26;New South Wales;Australia;4.0
2020-03-26;Ningxia;China;75.0
2020-03-26;Northern Territory;Australia;0.0
2020-03-26;Qinghai;China;18.0
2020-03-26;Queensland;Australia;8.0
2020-03-26;Reunion;France;1.0
2020-03-26;Saint Barthelemy;France;0.0
2020-03-26;Saint Pierre and Miquelon;France;0.0
2020-03-26;Shaanxi;China;242.0
2020-03-26;Shandong;China;752.0
2020-03-26;Shanghai;China;331.0
2020-03-26;Shanxi;China;133.0
2020-03-26;Sichuan;China;536.0
2020-03-26;Sint Maarten;Netherlands;0.0
2020-03-26;South Australia;Australia;6.0
2020-03-26;St Martin;France;0.0
2020-03-26;Tasmania;Australia;3.0
2020-03-26;Tianjin;China;133.0
2020-03-26;Tibet;China;1.0
2020-03-26;Turks and Caicos Islands;United Kingdom;0.0
2020-03-26;Victoria;Australia;149.0
2020-03-26;Western Australia;Australia;1.0
2020-03-26;Xinjiang;China;73.0
2020-03-26;Yunnan;China;172.0
2020-03-26;Zhejiang;China;1222.0
2020-03-26;no;Afghanistan;2.0
2020-03-26;no;Albania;17.0
2020-03-26;no;Algeria;29.0
2020-03-26;no;Andorra;1.0
2020-03-26;no;Angola;0.0
2020-03-26;no;Antigua and Barbuda;0.0
2020-03-26;no;Argentina;63.0
2020-03-26;no;Armenia;18.0
2020-03-26;no;Austria;112.0
2020-03-26;no;Azerbaijan;15.0
2020-03-26;no;Bahamas;1.0
2020-03-26;no;Bahrain;204.0
2020-03-26;no;Bangladesh;11.0
2020-03-26;no;Barbados;0.0
2020-03-26;no;Belarus;29.0
2020-03-26;no;Belgium;675.0
2020-03-26;no;Belize;0.0
2020-03-26;no;Benin;0.0
2020-03-26;no;Bhutan;0.0
2020-03-26;no;Bolivia;0.0
2020-03-26;no;Bosnia and Herzegovina;2.0
2020-03-26;no;Botswana;0.0
2020-03-26;no;Brazil;6.0
2020-03-26;no;Brunei;5.0
2020-03-26;no;Bulgaria;8.0
2020-03-26;no;Burkina Faso;10.0
2020-03-26;no;Burma;0.0
2020-03-26;no;Burundi;0.0
2020-03-26;no;Cabo Verde;0.0
2020-03-26;no;Cambodia;10.0
2020-03-26;no;Cameroon;2.0
2020-03-26;no;Canada;184.0
2020-03-26;no;Central African Republic;0.0
2020-03-26;no;Chad;0.0
2020-03-26;no;Chile;22.0
2020-03-26;no;Colombia;8.0
2020-03-26;no;Comoros;0.0
2020-03-26;no;Congo (Brazzaville);0.0
2020-03-26;no;Congo (Kinshasa);0.0
2020-03-26;no;Costa Rica;2.0
2020-03-26;no;Cote d'Ivoire;3.0
2020-03-26;no;Croatia;22.0
2020-03-26;no;Cuba;1.0
2020-03-26;no;Cyprus;4.0
2020-03-26;no;Czechia;10.0
2020-03-26;no;Denmark;1.0
2020-03-26;no;Diamond Princess;597.0
2020-03-26;no;Djibouti;0.0
2020-03-26;no;Dominica;0.0
2020-03-26;no;Dominican Republic;3.0
2020-03-26;no;Ecuador;3.0
2020-03-26;no;Egypt;102.0
2020-03-26;no;El Salvador;0.0
2020-03-26;no;Equatorial Guinea;0.0
2020-03-26;no;Eritrea;0.0
2020-03-26;no;Estonia;8.0
2020-03-26;no;Eswatini;0.0
2020-03-26;no;Ethiopia;0.0
2020-03-26;no;Fiji;0.0
2020-03-26;no;Finland;10.0
2020-03-26;no;France;4948.0
2020-03-26;no;Gabon;0.0
2020-03-26;no;Gambia;0.0
2020-03-26;no;Georgia;11.0
2020-03-26;no;Germany;5673.0
2020-03-26;no;Ghana;1.0
2020-03-26;no;Greece;36.0
2020-03-26;no;Grenada;0.0
2020-03-26;no;Guatemala;4.0
2020-03-26;no;Guinea;0.0
2020-03-26;no;Guinea-Bissau;0.0
2020-03-26;no;Guyana;0.0
2020-03-26;no;Haiti;0.0
2020-03-26;no;Holy See;0.0
2020-03-26;no;Honduras;0.0
2020-03-26;no;Hungary;28.0
2020-03-26;no;Iceland;82.0
